name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
False,False,12,115,69,54643,3133,False,Highway to Hell,False,False,1,0,0,116,87,45,48,False
False,False,9,375,2131,9489,11028,False,"New York, NY",False,False,3,0,2,63,58,72,91,False
False,False,3,705136,369,586,3237,True,"Tasmania, Australia ",False,False,5,0,0,97,73,87,90,False
False,False,12,4,0,69,192,False,,False,False,4,0,4,111,111,106,68,False
False,False,2,397,335,989,720,False,"New Orleans, LA",False,False,5,0,2,92,99,113,111,False
False,False,20,199,209,30958,11119,False,Philly,False,False,4,0,3,60,62,62,65,False
False,False,4,154,490,3541,2096,False,"Vermont, USA",False,False,3,0,2,92,86,101,89,False
False,False,10,868,797,167,52508,False,On Your Brain,False,False,0,0,1,43,38,32,126,True
False,False,5,119,171,17,463,False,"Austin, Texas",False,False,5,0,0,103,102,102,95,False
False,False,5,39,87,2419,3329,False,"Scottsdale, AZ",False,False,4,0,0,87,93,108,114,True
False,False,6,2056896,270,354,25325,False,,False,False,5,0,0,90,90,87,87,False
False,False,4,362802,1002,2693,61289,True,Guatemala,False,False,4,0,1,118,119,119,119,False
False,False,9,27,71,2481,3332,False,Indy/Miami/Goiania,False,False,0,0,0,74,82,71,85,True
False,False,11,2,0,94,223,False,,False,False,2,1,3,127,126,60,95,False
False,False,7,1,0,136,295,False,,False,False,4,0,5,122,109,111,123,False
False,False,3,733365,1957,7733,12033,True,"Flower Mound, TX",False,False,4,0,1,120,100,109,103,False
False,False,0.0,122807,1428,292,43420,False,Northern Virginia,True,False,5,0,0,75,91,99,77,True
False,False,5,529,1435,100,4495,False,Multiverse (via Chicago),False,True,5,0,0,74,90,90,72,True
False,False,6,170,21,4,2383,False,,False,False,5,0,0,52,53,53,82,True
False,False,15,367535,117,301,1168,False,Kingdom of Saudi Arabia,False,False,1,0,2,108,106,112,59,False
False,False,14,5610,152,166965,119330,False,tampa she/they,False,False,1,0,0,37,54,34,49,False
False,False,16,4906,923,117406,57023,False,"कलिंग, भारत",True,False,0,0,4,124,121,117,60,False
False,False,13,16,0,212,46,False,,True,False,4,0,4,72,117,62,73,True
False,False,1,1412835,570,4295,2743,True,,True,False,5,0,0,108,97,105,100,False
False,False,1,1097403,391,1413,128104,False,US,True,False,1,0,0,115,39,69,33,True
False,False,1,12324,897,10279,12415,False,"Washington, DC",False,False,2,0,3,98,116,113,53,False
False,False,4,1272,3105,17359,30451,False,,True,False,2,0,2,95,102,94,96,False
False,False,12,62,61,4303,4757,False,tucson,False,False,2,0,0,124,118,109,104,False
False,False,7,48,471,5309,229,False,Where the Wild Things Are,False,False,1,0,5,108,94,71,72,False
False,False,10,1201,1328,1441,116716,False,スルー ザ グリーン,False,False,1,0,2,67,122,89,57,True
False,False,3,4491977,222,1280,10367,True,Argentina,False,False,4,0,1,116,98,91,97,False
False,False,9,2538,4165,82169,104989,False,The Mudd Compound,False,False,5,0,1,94,103,107,109,False
False,False,11,47,214,57,28,False,"Elizabethtown, PA",False,False,4,0,0,110,113,102,116,False
False,False,21,84,145,79976,8077,False,"San Diego, CA",False,False,4,0,5,43,35,31,80,False
False,False,5,1346,557,71098,113120,False,"Houston, TX",False,False,1,0,2,44,48,51,95,False
False,False,4,2193588,1231,20973,48621,True,"Long Island, NY & Orlando, FL",False,False,4,0,2,126,102,109,101,False
False,False,12,195,401,343,1345,False,Bandung,False,False,2,0,0,23,121,57,121,True
False,False,10,1036,725,33317,131979,False,bettertoghterbr,False,False,2,0,4,113,129,82,103,False
False,False,6,28232,5693,38855,136926,True,Uganda,False,False,2,0,4,108,114,116,111,False
False,False,12,615,425,2160,1674,False,New Hampshire,False,False,4,0,0,113,58,114,113,False
False,False,2,508,1202,1410,3664,False,Sheboygan Wisconsin,True,False,5,0,0,99,100,101,99,False
False,False,7,642,339,4653,6831,False,,False,False,3,1,3,62,32,44,29,False
False,False,7,799,0,1473,5047,False,Rio de Janeiro,True,False,5,0,1,86,28,36,36,False
False,False,3,204216,51640,27,59357,False,"Edmonton, Alberta, Canada",False,False,5,0,0,98,98,108,105,False
False,False,2,3937,2529,68471,33951,False,New York,False,False,4,1,5,67,73,66,108,False
False,False,10,549,152,228,742,False,"St. Augustine, FL",False,False,4,0,0,96,110,106,104,True
False,False,13,29,253,639,810,False,"Madison, WI",False,False,5,0,0,93,106,105,107,False
False,False,3,104,421,719,968,False,"New York, NY",False,False,3,0,5,113,105,109,125,False
False,False,39,482,222,1955,90,False,south-central Illinois,False,False,3,0,1,105,128,97,128,False
False,False,12,9,0,129,62,False,,True,False,1,0,5,114,115,125,108,True
False,False,32,24301,898,38847,19293,False,"Toledo, OH",False,False,1,0,0,30,122,73,28,False
False,False,11,132,133,11118,34125,False,Minding minez,False,False,1,0,3,49,122,35,69,False
False,False,3,59861,1441,9362,17790,True,Chicago IL,False,False,0,0,0,104,101,94,107,False
False,False,9,1232806,15,26,214092,False,,False,False,4,0,1,118,113,115,119,True
False,False,23,7334,2035,173127,96556,False,"Sacramento, CA",False,False,2,0,3,65,76,112,78,False
False,False,8,716,1970,9701,17400,False,"Pennsylvania, USA",False,False,3,0,0,101,107,102,104,False
False,False,13,1205179,311,4433,3333,True,Probably a National Park,False,False,3,0,1,123,114,117,117,False
False,False,21,170,135,12627,9985,False,"California, USA",False,False,3,0,0,116,92,115,103,False
False,False,14,828,414,3036,1817,False,fighting for a better today,False,False,5,0,0,21,127,127,9,False
False,False,3,22,0,13,528,False,Wherever you are! ;),False,False,2,0,5,119,103,113,101,False
False,False,23,21026,359,2905,4614,False,Los Angeles CA,False,False,2,0,0,74,75,107,61,False
False,False,6,113,126,19043,3245,False,i live in seungcheol's dimples,False,False,2,0,3,16,78,38,79,True
False,False,5,62,411,2283,699,False,"Wisconsin, USA",False,False,3,0,3,67,116,116,121,False
False,False,5,58568,598,250,10139,False,"Los Angeles, California",False,False,1,0,2,116,108,108,103,False
False,False,9,517,418,88325,47145,False,"Vancouver, WA",False,False,1,0,1,21,49,39,72,False
False,False,0.0,81034,144,8,3982,False,Brazil,False,False,5,0,0,80,94,88,93,False
False,False,1,692533,466,5430,2269,True,,True,False,4,0,2,67,116,73,49,False
False,False,6,424,1445,45992,3088,False,"Ft. Thomas, KY",False,False,1,0,2,128,112,114,110,False
False,False,21,409,166,47113,91108,False,Liguria,False,False,2,0,1,61,106,95,76,False
False,False,7,20,110,1592,212,False,"Lakewood, OH",False,False,1,1,5,113,114,105,109,False
False,False,0.0,16828298,5178,10227,287121,True,"New York, NY",False,False,4,0,1,113,98,84,91,False
False,False,10,4,0,170,27,False,,True,False,3,0,4,84,87,90,67,True
False,False,9,1101686,51,0,488,False,,False,False,1,0,0,110,113,110,51,False
False,False,10,250035,10,49,55893,False,,False,False,0,0,0,3,3,3,3,True
False,False,13,714562,1206,21253,78930,True,Mumbai,False,False,0,0,5,114,110,109,107,False
False,False,9,213,178,11476,17732,False,"Cocoa Beach, FL, E.BumFuck, Pa",False,False,2,0,3,115,39,55,109,False
False,False,13,9403,607,4181,8591,False,"Chicago, Illinois",False,False,3,0,2,120,118,112,105,False
False,False,4,137,180,2297,3755,False,Recife-PE,False,False,4,0,0,70,53,117,118,True
False,False,15,1004498,92,1121,5876,False,冷静と情熱のあいだ,False,False,0,0,1,134,135,133,131,False
False,False,13,1042,592,17326,46200,False," Los Angeles, CA",False,False,1,0,1,55,61,64,113,False
False,False,14,7,0,248,56,False,,True,False,2,0,5,122,114,111,109,True
False,False,2,222,987,109117,8095,False,,False,False,2,0,0,38,48,50,82,False
False,False,2,1115,4154,751,25650,False,Saguenay Qc Canada,False,False,1,0,3,79,104,105,111,False
False,False,6,42,83,4314,1765,False,the abyss,False,False,2,0,3,35,115,111,83,False
False,False,1,2318865,207,773,8091,True,"Nashville, TN",False,False,5,0,0,64,67,80,102,False
False,False,2,160,476,409,321,False,"River Ridge, LA",False,False,2,0,2,120,118,120,116,True
False,False,3,737734,22,40,10775,True,Instagram: @sidmallya,False,False,2,0,0,30,88,57,55,False
False,False,3,247231,912,1675,12108,True,the Black Atlantic,False,False,3,1,0,53,42,116,46,False
False,False,12,20542,19140,388000,107001,False,Scammers Follow At Own Risk,False,False,0,0,0,45,39,49,44,False
False,False,5,940071,295,1380,14863,True,italia-milano,False,False,1,0,0,44,77,88,75,False
False,False,9,161,276,17288,7929,False,"Los Angeles, CA",False,False,2,0,1,77,110,109,121,False
False,False,5,466,505,40417,14779,False,"Albuquerque, NM",False,False,2,0,4,69,67,63,65,False
False,False,13,85,0,0,25403,False," Bourbon Street, Louisiana ",False,False,5,0,0,89,87,74,93,True
False,False,3,73491,183,113,3807,True,NY,False,False,1,1,0,56,77,57,112,False
False,False,9,2,0,386,726,False,,False,False,4,0,4,104,120,99,100,False
False,False,12,6320,112,16679,40141,False,ジャンル混在性癖デスレース,True,False,0,0,0,61,60,54,56,False
False,False,10,1269,123,1264,2569,False,,False,False,4,0,0,100,100,100,65,False
False,False,17,433,967,10517,28136,False,"Louisville, KY",False,False,0,0,2,102,93,92,100,False
False,False,10,76,240,5078,3336,False,"Connecticut, USA",False,False,4,0,5,63,61,57,121,False
False,False,15,0,0,14,128,False,,False,False,3,0,5,125,110,119,114,True
False,False,7,192426,509,62658,28161,True,London,True,False,3,0,0,122,113,125,95,True
False,False,9,2547370,253,253,6368,True,Torino,False,False,5,0,0,102,110,101,105,False
False,False,12,5865,6432,103840,174923,False,"Kentucky, USA",False,False,0,0,5,102,97,103,102,False
False,False,20,93534,2579,1203,27001,True,"Arlington, VA",False,False,5,0,0,100,100,93,102,False
False,False,9,5771,1610,11098,77327,True,"Boston, MA",False,False,4,0,3,94,84,113,107,False
False,False,8,314,2622,966,666,False,,True,False,2,0,4,37,122,122,99,True
False,False,4,67,65,147,189,False,"Seattle, WA and Minneapolis, M",True,False,2,0,3,101,102,98,111,False
False,False,9,470,791,18573,4117,False,"Carol Stream, IL",False,False,3,0,0,112,79,64,68,False
False,False,1,907,259,666,30564,False,London,False,False,2,0,3,105,119,108,121,False
False,False,9,62634,141,321,3260,True,NYC,False,False,5,0,0,106,113,120,108,False
False,False,2,1025356,80,698,11075,False,,False,False,4,0,1,120,103,101,101,False
False,False,13,483,341,3840,5030,False,"San Diego, CA",False,False,1,1,0,125,38,28,51,False
False,False,7,2533,395,1163,3242,False,"Mexico, ME",False,False,5,0,1,36,62,68,117,False
False,False,15,83,0,2555,3612,False,Luton,False,False,3,0,5,113,118,114,121,False
True,False,11,59,28,4,56,False,"Maryland, USA",False,False,0,0,0,69,40,39,41,True
False,False,3,38,204,179,2086,False,"Seremban, Negeri Sembilan",False,False,3,0,3,21,60,55,133,True
False,False,5,534,0,9,3688,False,Australia,True,False,2,0,5,119,102,119,100,True
False,False,0.0,9084,26,3048,20353,False,,False,False,3,0,0,108,110,97,101,False
False,False,17,125263,1660,9127,205621,True,"Indianapolis, IN, USA",False,False,5,1,0,101,106,111,104,False
False,False,6,7107,3484,578236,883118,False,Nepal,False,False,3,0,5,115,104,120,106,True
False,False,16,17,0,421,86,False,,True,False,2,0,4,118,107,106,129,True
False,False,6,898,567,25,8846,False,San Francisco Bay Area,True,False,3,0,2,112,110,126,121,True
False,False,5,810,945,1263,1582,False,San Francisco CA,False,False,4,0,2,94,50,63,95,False
False,False,7,96963,3726,3791,19155,False,"Paris, France.",False,False,2,0,3,107,74,86,104,False
False,False,15,201560,681,64845,57167,True,"Beirut, Lebanon",False,False,0,0,2,95,118,119,130,False
False,False,2,45,13,2277,7620,False,MANAUS/AM,False,False,5,0,4,88,87,86,106,True
False,False,16,1754,1116,25408,87008,False,on ya mind,False,False,3,0,4,74,70,71,81,False
False,False,3,1017,719,980,694,False,"Boston, MA",False,False,3,0,0,105,107,104,129,False
False,False,10,502,0,210,62805,False,Paraíso do Norte - Paraná,True,False,3,0,3,118,109,105,110,False
False,False,3,38104,104,0,2133,False,In your heart!,False,False,5,0,0,85,78,71,77,False
False,False,4,144764,811,13032,4323,True,"Los Angeles, CA",False,False,2,0,2,121,132,124,125,False
False,False,7,354,1017,2256,1934,False,Universe 7,True,False,3,0,5,106,109,112,73,False
False,False,5,468,354,2418,4330,False,anywhere~,False,False,5,0,0,22,107,107,99,True
False,False,1,104,301,451,539,False,"Chester Center, CT",False,False,2,0,0,102,84,84,84,True
False,False,12,228,805,2911,8310,False,"Virginia,  'Murica",False,False,2,0,1,107,85,75,74,False
False,False,1,15924,585,6182,10112,True,"Los Angeles, CA",False,False,5,0,0,32,41,25,65,False
False,False,11,918,687,85106,19166,False,"Munich, Bavaria",False,False,3,0,1,74,111,75,73,False
False,False,15,729320,18,4,775,True,,False,False,5,0,0,41,45,45,45,False
False,False,10,1120733,59,1627,114185,True,"Redmond, WA",True,False,2,1,1,125,131,115,118,True
False,False,14,1823,978,20664,123958,False,"Fayetteville, AR",False,False,2,0,3,67,104,103,105,False
False,False,14,20,333,449,829,False,Rockwall Texas,False,False,2,0,1,123,104,106,112,False
False,False,10,6,131,1289,1790,False,北京,False,False,3,0,1,126,111,108,116,True
False,False,4,2025,82,925,268,False,Lavender Town,False,False,0,0,0,76,85,76,77,False
False,False,7,5555,1259,4189,8172,True,,False,False,2,0,5,111,120,112,108,False
False,False,14,99930,2046,2924,183399,False,CP Kinan081513911101,False,False,5,0,0,109,61,118,103,True
False,False,9,254,1322,20489,3916,False,"Queens, NY",False,False,3,0,3,34,21,58,83,True
False,False,9,2,0,113,34,False,,True,False,1,0,5,109,109,113,109,True
False,False,5,99,254,5242,5109,False,"New Jersey, USA",False,False,1,0,5,62,109,107,108,True
False,False,11,139900,399,18,1520,False,"Caracas, Venezuela",False,False,5,0,1,63,124,81,80,False
False,False,9,9,82,0,2708,False,"Lucknow, India",False,False,5,0,0,90,103,55,117,False
False,False,7,18565,1707,29916,26800,True,"Los Angeles, CA",False,False,1,0,3,120,119,125,117,False
False,False,8,298113,272,1026,24617,False,"Lima, Peru",False,False,0,0,5,110,107,115,109,False
False,False,13,8,0,446,75,False,"São José de Piranhas, Brasil",True,False,2,0,5,111,114,105,121,True
False,False,10,903049,220,483,486,True,,False,False,3,0,5,112,112,121,112,False
False,False,10,166,158,9279,3449,False,,False,False,4,0,2,37,85,54,24,False
False,False,2,181678,1777,244,143460,True,"Honolulu, Hawaii",False,False,5,0,0,72,77,72,77,False
False,False,3,41231,452,40138,7766,True,Los Angeles,False,False,2,0,0,125,125,79,52,False
False,False,3,85,71,1440,1430,False,,False,False,3,0,1,53,53,57,114,True
False,False,17,1458,989,215881,211879,False,❤️(M´･_･`M)❤️,False,False,3,0,3,122,126,140,130,False
False,False,5,146,0,140,2796,False,,False,False,1,0,5,102,109,106,113,True
False,False,9,51,436,985,1355,False,"甘肃, 中华人民共和国",False,False,3,0,5,101,123,116,127,True
False,False,1,1100920,285,287,21347,False,"Amphoe Pak Kret, Changwat Nonthaburi",True,False,5,0,0,58,57,59,96,False
False,False,2,1294082,155,17718,29401,False,Céu,False,False,1,0,0,69,104,79,72,False
False,False,9,217,776,22679,8080,False,,False,False,1,0,4,119,28,122,122,False
False,True,9,74,2,1,3957,False,11:11,False,True,0,0,0,67,34,48,48,True
False,False,1,39,131,1150,1854,False,Norway,False,False,0,0,4,75,84,102,73,False
False,False,3,85,357,2041,2972,False,Dunbartonshire,False,False,4,0,0,103,78,98,77,True
False,False,0.0,869,867,1533,6243,False,"33.72299552,-117.984500527",False,False,2,1,0,68,66,66,68,False
False,False,4,83,154,1116,1262,False,,False,False,5,0,0,100,116,103,97,False
False,False,8,4134,3565,4564,13496,True,"New York, NY",False,False,4,0,0,113,87,112,73,False
False,False,4,1202267,172,1504,5162,True,"Gainesville, GA",True,False,2,0,3,126,120,125,44,False
False,False,3,649,311,69919,21519,False,"Duluth, MN",False,False,2,0,0,37,131,41,23,False
False,False,13,3829,1825,2939,5772,True,"San Diego, CA",False,False,0,0,5,113,112,114,104,False
False,False,8,201,1172,18012,3164,False,,False,False,5,0,2,51,49,32,43,False
False,False,2,1609010,300,1075,1950,True,Little bit of everywhere ,False,False,5,0,0,90,69,99,77,False
False,False,15,0,0,16,158,False,,False,False,2,0,5,108,123,48,125,True
False,False,6,102,159,2248,14858,False,"Arlington, TX",False,False,2,0,2,130,110,126,110,False
False,False,15,0,0,18,183,False,,False,False,2,0,5,110,94,110,103,True
False,False,7,312,505,51040,3315,False,Va,False,False,4,0,2,59,38,42,28,False
False,False,12,38,321,2519,2496,False,"Waipahu, HI",False,False,4,0,0,37,26,89,34,False
False,False,14,20864,1849,0,62190,False,,False,True,0,0,0,54,64,43,32,False
False,False,10,589236,982,1860,8533,True,"Austin, TX",False,False,1,0,4,111,116,111,106,False
False,False,13,496,666,1429,584,False,"Fishers, IN",False,False,1,0,4,120,104,110,108,False
False,False,1,1439262,497,16849,10898,True,,False,False,5,0,0,103,96,108,99,False
False,False,7,2,20,13,98,False,"Moscow, ID",False,False,1,0,0,110,64,75,64,False
False,False,3,23798,5,14925,15859,False,,True,False,4,0,2,23,48,110,96,False
False,False,6,7596,3882,36707,12423,False,"Houston, TX",False,False,2,0,0,93,92,105,110,False
False,False,10,155,511,6116,8357,False,"Hyperion, Primal",False,False,1,0,0,47,42,40,44,False
False,False,23,94,175,664,3716,False,"Cave Creek, AZ",False,False,5,0,0,104,104,104,104,False
False,False,11,7,0,179,36,False,,True,False,2,0,4,79,110,111,85,True
False,False,14,25,0,381,357,False,"ÜT: 13.794532,100.72749",True,False,3,0,3,108,113,133,132,True
False,False,6,279676,2310,21213,41971,True,"New York, New York",False,False,1,0,1,31,70,108,22,False
False,False,10,9380,7444,10935,8820,False,"San Diego, CA",False,False,2,0,1,81,101,84,82,False
False,False,15,4723076,1587,9008,19834,True,"St. Bonaventure, NY",False,False,2,0,2,114,96,114,118,False
False,False,10,100,699,176,93,False,United States,False,False,5,0,0,58,57,58,58,False
False,False,13,242,264,346,514,False,NJ,False,False,3,0,0,97,96,106,100,False
False,False,6,518159,54,33,270,True,"İstanbul, Türkiye",False,False,4,0,2,123,117,31,27,False
False,False,0.0,508,918,4729,32783,False,,False,False,2,0,0,111,127,106,115,False
False,False,11,522,374,260,12901,False,Indonesia,False,False,1,0,1,28,50,95,31,False
False,False,6,300023,1431,130,89458,True,By the beach,False,False,1,0,0,67,44,30,35,False
False,False,15,293,275,4399,1472,False,"Boston, MA",False,False,0,0,1,130,45,97,49,False
False,False,9,7062,1718,4095,5198,True,"Boise, ID",False,False,2,1,2,110,109,111,105,False
False,False,0.0,4843,1095,3938,4284,True,Toronto,False,False,4,0,0,101,108,109,107,False
False,False,6,70,213,538,970,False,,False,False,5,0,0,68,74,40,34,False
False,False,3,1717853,1490,66,12733,True,Washington D.C.,False,False,3,0,3,100,115,117,116,False
False,False,4,359,249,4189,3280,False,Martinique,True,False,0,0,0,119,30,31,45,False
False,False,12,55,155,270,438,False,,False,False,2,0,4,112,115,77,63,False
False,False,12,179235,1561,1180,75901,False,Venezuela,True,False,5,0,0,109,108,106,102,False
False,False,8,94442,2982,1501,162459,True,@amworldtodaypm ,False,False,2,0,4,122,122,128,123,True
False,False,16,688,880,559,10091,False,,False,False,5,0,0,39,40,39,39,True
False,False,14,218286,65328,8662,26396,False,"Calabasas, CA",False,False,2,0,2,126,126,123,114,False
False,False,10,4407266,12163,389,2013,True,,False,False,5,0,0,105,115,107,106,False
False,False,4,815,690,13805,11711,False,"Vancouver, British Columbia",False,False,1,0,1,76,19,60,66,False
False,False,12,654,742,0,112242,False,神奈川,False,False,5,0,0,23,22,23,24,True
False,False,1,211753,144,7808,12365,True,Mumbai,False,False,4,0,1,120,121,132,121,False
False,False,4,74,435,49,192,False,"Cortland, NY",False,False,5,0,0,84,91,100,100,True
False,False,11,1346,1205,4349,29658,False,"Miami, FL",False,False,3,0,1,67,58,73,41,False
False,False,33,2835,5003,214661,42858,False,"Vegas, Baby",False,False,0,1,0,107,103,34,69,False
False,False,10,291,368,6522,3628,False,LeBracciaDiFederico.,False,False,4,0,4,90,94,103,85,False
False,False,9,49817,1742,30243,37951,True,"Atlanta, GA",False,False,4,0,0,101,120,108,108,False
False,False,13,409,397,2605,7560,False,"Fortaleza, Brasil",False,False,3,0,1,79,118,42,27,True
False,False,13,120,148,514,2438,False,,False,False,2,0,5,110,111,112,90,False
False,False,21,2742,1643,17472,13558,False,MI,False,False,5,0,1,102,104,93,96,False
False,False,3,61779,7012,4394,17537,False,New York ,True,False,3,1,2,111,122,119,124,False
False,False,27,194,544,21357,2986,False,Denmark Maine,False,False,1,0,1,113,113,115,115,False
False,False,11,253618,220495,6507,234515,False,Pennsylvania,False,False,1,0,4,116,116,44,114,True
False,False,9,1446,587,31184,44293,True,Ⓐnarchist Jurisdiction,False,False,4,0,4,86,102,107,83,False
False,False,12,1347,3885,147511,114462,False,"Rondonópolis, Brasil",False,False,0,0,0,12,12,12,12,True
False,False,1,576,588,8339,10719,False,"Dallas, TX",False,False,3,0,3,108,116,52,55,False
False,False,8,16681,629,41489,248356,False,I❤️Sampa,False,False,1,0,4,122,105,109,110,True
False,False,8,75,793,16418,5295,False,"Minneapolis, MN",False,False,2,0,4,62,110,63,112,False
False,False,9,183078,82401,51277,22519,True,"York, England",False,False,2,0,4,105,109,119,120,True
False,False,7,2148808,304,110,4942,True,,False,False,2,0,0,117,62,48,113,False
False,False,5,1056431,459,1484,1158,True,,False,False,4,0,1,40,34,46,122,False
False,False,1,442895,655,16277,10967,True,Kathmandu,False,False,1,0,3,135,136,132,135,False
False,False,12,5714,2383,3369,27532,True,"Louisville, KY",False,False,4,0,1,98,116,86,91,False
False,False,11,641135,991,3326,6746,True,Saudi Arabia ,False,False,1,0,0,83,54,133,52,False
False,False,4,41,0,275,4047,False,Kharkiv,False,False,0,0,0,85,68,38,106,False
False,False,19,122,230,5140,3606,False,,True,False,4,0,5,103,116,112,122,False
False,False,22,1324602,2,895,1781,True,,False,False,2,0,5,68,43,68,84,False
False,False,2,1411,3612,12009,12600,True,"Richmond, VA",False,False,3,0,2,121,114,109,103,False
False,False,20,210,854,175054,10731,False,that one city in California,False,False,3,0,3,44,38,62,87,False
False,False,6,1394360,813,7052,7833,True,South Africa,False,False,2,0,1,121,120,112,123,False
False,False,6,1221,642,10967,14735,False,Prague | Miami,False,False,5,0,5,81,85,112,80,False
False,False,12,268,207,21431,4915,False,,False,False,3,0,0,84,87,108,106,False
False,False,4,836734,353,870,3153,False,Brasil,False,False,5,0,0,93,68,101,86,False
False,False,3,234,1327,1470,1255,False,Minneapolis/St. Paul,False,False,1,0,1,77,80,75,74,False
False,False,10,3079,252,10608,5053,False,midst of the revolution,False,False,2,0,4,116,116,86,85,False
False,False,4,66,338,2013,4188,False,Alexandria,False,False,4,0,2,118,127,104,115,False
False,False,5,4,26,1313,1901,False,,False,False,3,0,5,128,124,132,130,True
False,False,1,11259,3804,41557,41899,True,"Washington, DC",False,False,0,0,3,27,116,119,114,False
False,False,17,3568417,2398,1790,7335,True,CREAM VILLE ,False,False,5,0,0,110,109,104,52,False
False,False,13,49,0,1,488,False,Internet,False,True,5,0,0,10,10,10,10,True
False,False,6,1991,733,6608,4232,False,"Utah, USA",False,False,1,0,1,33,62,36,34,False
False,False,12,2070,2001,41315,76774,False,SE London,False,False,2,0,1,86,83,82,99,False
False,False,4,4223,657,4566,10850,True,New York,False,False,3,0,1,103,110,96,114,False
False,False,14,13,0,58,13,False,,True,False,2,0,5,124,46,119,121,True
False,False,9,187,865,2024,2184,False,"Dallas, TX",False,False,2,0,5,108,113,111,109,False
False,False,13,4985,4905,107071,114667,False,Right Behind You,False,False,0,0,0,84,67,70,66,False
False,False,1,1846872,416,9861,52349,True,"Chicago, IL",False,False,5,0,1,72,97,59,45,False
False,False,1,4182557,4238,2488,16846,True,,False,False,4,0,0,36,121,121,121,False
False,False,8,2363,2475,8029,2870,False,"South Carolina, USA",False,False,4,0,0,110,111,113,107,False
False,False,13,158093,692,520,6282,False,,False,False,5,0,0,29,44,57,48,False
False,False,3,558,0,3959,24631,False,,False,False,4,1,3,101,98,90,98,False
False,False,5,3598,368,39823,39718,True,"Seattle, WA",False,False,2,0,4,128,108,112,108,False
False,False,1,28659,404,18950,28527,True,"Charlotte, North Carolina",False,False,5,0,1,101,110,97,107,False
False,False,7,1577,438,20760,13023,False,"New Hampshire, USA",False,False,1,0,0,114,110,119,113,False
False,False,11,342,631,64389,30849,False,Somewhere I made up,False,False,2,0,4,48,63,114,102,False
False,False,1,30143,447,2967,17986,False,Sydney ,False,False,4,0,0,109,98,111,112,False
False,False,16,1644,3177,37920,27304,False,"North Carolina, USA",False,False,5,0,0,27,27,30,27,False
False,False,11,30321,2531,15617,46735,True,"Philadelphia, PA",False,False,2,0,0,45,54,59,60,False
False,False,1,190755,416,302,22833,True,,False,False,5,0,0,34,36,36,34,False
False,False,7,8,61,1174,1680,False,Tianjin,False,False,5,0,0,10,10,10,23,True
False,False,19,292612,579,4744,39893,True,"Smithsonian, Washington DC",True,False,5,0,0,110,105,108,101,False
False,False,10,9,6,2355,3257,False,Stockholm Sweden,False,False,5,0,0,91,100,85,83,True
False,False,0.0,1430004,7712,2263,104784,True,Sunnyvale CA,False,False,2,0,5,96,102,102,111,False
False,False,20,254376,364,72668,147224,False,"Quetta, Pakistan",False,False,3,0,1,48,78,51,56,False
False,False,10,613,234,1418,59949,False,"los angeles, ca",False,False,2,0,1,37,24,53,57,False
False,False,6,21002367,225,525,5271,True,,False,False,5,0,1,104,109,102,94,False
False,False,3,611328,616,2660,1085,True,D.F Mexico,True,False,4,0,2,59,22,105,123,False
False,False,9,202,289,10376,4516,False,atx/mtx/nrh,False,False,4,0,3,85,79,76,80,False
False,False,7,82,464,842,205,False,,False,False,4,0,0,64,87,102,125,False
False,False,2,167,379,23091,15891,False,"SE Massachusetts, USA",False,False,4,1,5,117,110,108,106,False
False,False,6,600,604,19133,62586,False,"Brandon, FL",False,False,1,0,0,88,79,103,78,False
False,False,4,3163,191,5098,2404,True,"New York, USA",False,False,2,0,1,35,115,69,33,False
False,False,9,245,751,8966,3499,False,"Bronx, NY",False,False,2,0,2,101,118,116,124,False
False,False,19,378,432,18221,9405,False,"New Hampshire, USA",False,False,2,0,0,114,105,117,103,False
False,False,24,843,937,47189,21571,False,"Las Vegas, NV",False,False,1,0,4,118,117,109,123,False
False,False,7,1222133,464,2737,6120,False,,False,False,4,0,1,67,112,46,91,False
False,False,14,5271,5815,3226,7657,False,"Tenancingo De Degollado, Méx.",False,False,3,0,1,53,124,120,74,False
False,False,5,2196,1128,10308,18983,False,Brk - Cba ,False,False,0,0,2,36,29,35,36,False
False,False,5,1728,1556,1332,76291,False,Samo,False,False,3,0,2,72,87,98,90,False
False,False,2,2608,152,22082,24192,False,In the Pit,False,False,3,0,2,112,122,126,126,False
False,False,5,3,0,1111,1648,False,509,False,False,4,0,5,112,124,117,123,True
False,False,7,28686,2971,137632,47973,True,wicked tuna ,True,False,1,0,4,129,108,109,102,False
False,False,6,2994,4024,10392,37083,False,"Daphne, AL",False,False,4,0,1,87,80,104,103,True
False,False,4,1930977,84,3027,51727,True,"İstanbul, Türkiye",True,False,1,0,0,102,110,110,110,False
False,False,20,25412,247,1708,4138,True,West and Central Africa,False,False,4,0,3,105,108,107,118,False
False,False,10,88,469,6209,1381,False,VA,False,False,4,0,5,106,19,102,84,False
False,False,8,32508,14055,11306,15510,False,San Diego,False,False,5,0,0,110,105,109,108,False
False,False,3,30,236,87,110,False,"New York, NY",False,False,5,0,4,103,103,116,106,False
